CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,tox_score,sent_score
Ugiz7HHQIvTRqHgCoAEC,9pr1oE34bIM,"The music references sex, drugs, stealing, murder, etc.

...ya, pretty much all rap music is like that",False,False,False,False,False,False,False,False,False,False,False,False,0.1956482231616974,0.8
Ugiz8myZ5rjRKngCoAEC,9pr1oE34bIM,"A good job of of determining what occurred before Brown was killed. However, why it occurred is not a simple matter of racism, police abuse or anything mentioned. Question everything. Until we pull back the curtain to see the wizard is an illusion and we are all one and all life is energy and sacred... and turn off the TV. Peace, love and appreciation.",False,False,False,False,False,False,False,False,False,False,False,False,0.000989099615253508,0.5
UgiZMAhCt-R4rXgCoAEC,9pr1oE34bIM,"Dear Mr. Stefan Molyneux. Why don't you add to your videos regarding Michael Brown that the Ferguson PD has a horrible history of lying and corruption? If you are smart as I think you are, why not make a statement about how massive authoritarian corruption has a negative impact on the community it serves? And how people eventually get fed up and have no choice but to disregard the law and/or fight back? What did the cop do to merit a charge from Mr Brown? If indeed that is what happened?",False,False,False,False,False,False,False,False,False,False,False,False,0.0022066968958824873,0.8
Ugj0S6GYM3yCc3gCoAEC,9pr1oE34bIM,"Pathetic pseudo philosophy, you vile little man. ",True,True,False,False,False,False,False,False,False,False,False,False,0.988373339176178,0.8
Ugj0Z8ZQzjZMq3gCoAEC,9pr1oE34bIM,The chief is not black you are lying ,False,False,False,False,False,False,False,False,False,False,False,False,0.5345399975776672,0.8
Ugj21C3HseoGPHgCoAEC,9pr1oE34bIM,What Is Mr browns side oh he is dead.,False,False,False,False,False,False,False,False,False,False,False,False,0.017006628215312958,0.8
Ugj2qHC0gktMKXgCoAEC,9pr1oE34bIM,"exactly right Stefan , crime and bad decisions creates poverty and poor unattractive areas. criminals don't steal necessities .. it's just to get ""respect"" from their homies. pathetic",True,True,False,True,False,False,False,False,False,False,False,False,0.6849732398986816,0.8
Ugj40v4M5IYEGHgCoAEC,9pr1oE34bIM,Brown was a piece of shit and the world is better off without him.,True,True,False,False,False,False,False,False,False,False,False,False,0.9656320810317993,0.8
Ugj5NyPZi71gHngCoAEC,9pr1oE34bIM,"Stefan.....  Please.....  Ummm, facts?????  How can ya ""philosophize"" without 'em?",False,False,False,False,False,False,False,False,False,False,False,False,0.003162471577525139,0.8
Ugj5pbZpyIAJUHgCoAEC,9pr1oE34bIM,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING, HE DIDN'T HAD A WEAPON, SO YOU SHUT YOUR ASS WHITE DEVIL. ALL WHITE PEOPLE ARE EVIL.",True,False,False,False,False,True,True,False,False,False,False,False,0.9964495897293091,0.8
Ugj5wkeg50LL93gCoAEC,9pr1oE34bIM,I am not against most of what is being presented here. I don't believe that Mike Brown was innocent. I believe he acted arrogantly and disrespectfully toward the officer and that it could have led to all of this. BUT... I hate the fact that the officer is being compared to George Zimmerman. Zimmerman was a jerk who shouldve been minding his business and not trying to be a wanna-be cop. The officer has a right and a duty to confront the situation in the way that he did. Zimmerman could have easily walked away and stayed on the phone with the dispatcher.,False,False,False,False,False,False,False,False,False,False,False,False,0.02857053466141224,0.8
Ugj6nZkcYnmMc3gCoAEC,9pr1oE34bIM,"This makes me so damn angry.  All of this over some worthless thug who got himself shot?  The protests, those animals looting and tearing shit up in their own neighborhoods over this?  This is why everyone thinks the black community is fucked up, because it is fucked up.",True,True,False,False,False,True,True,False,False,False,False,False,0.995486319065094,0.8
Ugj6uLTt0_Weu3gCoAEC,9pr1oE34bIM," Kajieme Powell Shooting Video Disturbs For So Many Reasons

that is the link to the video i mentoned",False,False,False,False,False,False,False,False,False,False,False,False,0.0010099672945216298,0.8
Ugj7vqrD17dRF3gCoAEC,9pr1oE34bIM,Man Stef spitting that fire hot enough to make Dylan jealous 12:26 - 13:34,False,False,False,False,False,False,False,False,False,False,False,False,0.04726601019501686,0.5
Ugj96ojKH5Ui7XgCoAEC,9pr1oE34bIM,Criminal got shot... Great!,True,True,False,True,False,False,False,False,False,False,False,False,0.7620426416397095,0.8
Ugj9P4pwefve1XgCoAEC,9pr1oE34bIM,"I have a magic hamster that has drank a lot of lean and has never heard of anyone using Skittles in lean, Jolly Ranchers are the ideal candy to use. Not that I or the magic hamster do not doubt someone using Skittles in lean I just want to point out that in Houston, where lean was quote/unquote ""created"", the magic hamster prefer to use Jolly Ranchers in their lean. ",False,False,False,False,False,False,False,False,False,False,False,False,0.000997469644062221,0.2
Ugj9qky2IJzNTngCoAEC,9pr1oE34bIM,"Watching this Video, It is clear that Stefan has seems to buy all the argument in favor of the White Police officer, but not the Dead Black kid. I have watched  other Videos you posted to see if the same patter of bias exist? sure enough , you repeated the same patter of argument against Tryvon Martin. So,you can only convince like minded. You are not different from Alex Jones, and many other White Conservatives who pretend to be against the system only if affect white people. Minorities and Blacks are fair game. So, Stefan, keep preaching your one sided view and you will gain many White admirers who share your view.",False,False,False,False,False,False,False,False,False,False,False,False,0.03231567516922951,0.8
UgjA7WCImkpudXgCoAEC,9pr1oE34bIM,"Black cop kills white kid...Black kid kills white cop.  Does anyone riot, protest and engage national news?  No.  Race isn't mentioned in either of these circumstances.  So think about it, then ask yourself this question (and answer honestly): Who are the REAL racists in this country? ",True,False,False,False,False,True,True,False,False,False,False,False,0.7880073189735413,0.8
UgjaLYTtVFDllngCoAEC,9pr1oE34bIM,"That video of him pushing that clerk around really made me lose any sympathy for him. You can definitely tell from that the guy was most likely a dick.But hell, I need a new TV so I might as well riot and go loot one in his honor",True,True,False,False,False,False,False,False,False,False,False,False,0.7000031471252441,0.8
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,"its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties
from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot 6times
and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus
if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit ....!",True,True,False,False,True,False,False,False,False,False,False,False,0.7256754040718079,0.8
UgjBsgr52juC5XgCoAEC,9pr1oE34bIM,"Let us look at the facts

Moving away - shots fired - 5 or 6 witness
Arms up - shots fire - 4 witness
Dropping to his knees - shot fired - 3 witness
Audio Recording - 10-12 shots in two groups
Video Recording - spontaneous utterances of he had his hands up etc
Fighting with Officer - Officer by others
Fighting over Weapon in car - Officer by others
Weapon discharged in car - Officer by others
Damage to officers eye - Medical report not released
Officers statement - not released Police logs of incident ( radio report) - not released
I forgot an third review of the wounds that showed he was shot at least twice while ""down"".
 
Any witness yet that support the ""unofficial"" officers's version of the incident?",False,False,False,False,False,False,False,False,False,False,False,False,0.0011889984598383307,0.5
UgjBydVrwgC-AHgCoAEC,9pr1oE34bIM,this dude is lying his azz off... racist cracka,True,True,False,False,False,False,False,False,False,False,False,False,0.9591757655143738,0.8
UgjcddF-gK8JbHgCoAEC,9pr1oE34bIM,I couldn't help laughing when you started reciting his rap lyrics. TOO GOOD!,False,False,False,False,False,False,False,False,False,False,False,False,0.002259095897898078,0.2
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,"Holy shit! And I thought Trayvon Martin supporters were imbeciles...

You Michael Brown clowns must be on the dope!",True,True,False,False,False,False,False,False,False,False,False,False,0.9803045392036438,0.8
UgjcP20e0dVo9XgCoAEC,9pr1oE34bIM,I guess it sucks that those 2 construction workers show up and prove this entire video to be wrong.,True,True,False,False,True,False,False,False,False,False,False,False,0.7625560760498047,0.8
UgjDzjqZ_dYyA3gCoAEC,9pr1oE34bIM,"Right on!!! Finally some Sane opinion on this event! These Black bastards are soooooooooo IGNORANT!!! Running around yelling and looting and carrying on, just like in LA Riots.... Same old shit",True,False,False,False,False,True,True,False,False,False,False,False,0.9948252439498901,0.8
UgjE9_GvZ2H4wngCoAEC,9pr1oE34bIM,This video is so biased and full of shit.,True,True,False,False,True,False,False,False,False,False,False,False,0.9795913696289062,0.8
UgjeQVBkW-0liXgCoAEC,9pr1oE34bIM,Okay but what in the literal fuck do Skittles and tea have to do with lean?,True,True,False,False,True,False,False,False,False,False,False,False,0.9699487686157227,0.8
UgjgD-riwa9yRXgCoAEC,9pr1oE34bIM,the people translating that conversation is the funniest saddest shit ever...funny because they're getting it WRONG and sad because people are reaching in every direction to find holes to get this cop off....,False,False,False,False,False,False,False,False,False,False,False,False,0.8552744388580322,0.8
UgjGgOEMa0zTS3gCoAEC,9pr1oE34bIM,"So the autopsy showed a number of wounds to the right arm making the scenario of him being shot with his hands raised a lot less likely. Or are we still trying to claim that? Let's see, innocent unarmed gentle giant, minding his own business, gunned down in cold blood for jaywalking by a sadistic, jack-booted, racist thug of a police officer who shot the innocent youth in the back while his hands were raised trying to surrender. I keep forgetting which BS story we are still trying to defend and which claims have been totally refuted by the facts. Regardless, it ""doesn't matter"" because we have already decided that the cop is guilty.",True,True,False,True,False,False,False,False,False,False,False,False,0.011501224711537361,0.8
UgjhPS0SJyWdGHgCoAEC,9pr1oE34bIM,This would all stop if the cost for it all came from the black community who created it. No responsibility no worry,False,False,False,False,False,False,False,False,False,False,False,False,0.011580560356378555,0.8
UgjHvr0GmG91F3gCoAEC,9pr1oE34bIM,so i can shoot someone because they run at me? lol?,False,False,False,False,False,False,False,False,False,False,False,False,0.467670738697052,0.8
UgjI4sLbI13lfXgCoAEC,9pr1oE34bIM,"Spin it any way you want, he could have been a thug but the police officer would not know either way unless he had a previous offense and remembered him, which he did not. He did not have a weapon, the police are trained and he did not have to shoot him six times. The fact is we will never truly know all the facts. Go sign the petition for police officers to wear cameras on their chests, then there will be no debate about who seems 'threatening.'",False,False,False,False,False,False,False,False,False,False,False,False,0.004362900275737047,0.5
UgjIS2s-JKQ7N3gCoAEC,9pr1oE34bIM,"It is odd that Stefan says we should wait to get the facts before judging the cop... but rushes to judgement on the alleged scenario in favor of that cop.

The truth is we don't know and the ""truth"" is a mix of both sides.",False,False,False,False,False,False,False,False,False,False,False,False,0.000671522633638233,0.8
UgjJn8om2tZ30ngCoAEC,9pr1oE34bIM,Advertising & ignorance creates much crime in my opinion.,False,False,False,False,False,False,False,False,False,False,False,False,0.026870744302868843,0.8
UgjJye9wwqEitngCoAEC,9pr1oE34bIM,I THINK THAT GENTLE GIANT WOULD HAVE KILLED YOU AND SONGS AND RAP BOTH TALK BAD,True,True,False,True,False,False,False,False,False,False,False,False,0.5165506601333618,0.8
UgjkF7A5eFla9HgCoAEC,9pr1oE34bIM,"well, after seeing all the looting and ""protesting"", I would say that he would not have to be high to exhibit very poor decision making.   I also am not impressed by anyone going to ""college"", college is not what it used to be.  It's pretty much an extended childhood for most people who go.",False,False,False,False,False,False,False,False,False,False,False,False,0.0009638476185500622,0.8
UgjLNhMb6UiTJngCoAEC,9pr1oE34bIM,is this not what tazers are for,False,False,False,False,False,False,False,False,False,False,False,False,0.0027401940897107124,0.8
Ugjm-C4rq2RR9XgCoAEC,9pr1oE34bIM,"It obviously doesn't matter that he smoked Marijuana, but the family's autopsy says he was not shot in the back. This unbiased witness clearly states (3 times) MB was coming at the officer. No mention of hands up.
Witness to Michael Brown Shooting repeats himself 3 times: ""dude kept coming towards the police""",False,False,False,False,False,False,False,False,False,False,False,False,0.001371961086988449,0.5
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,"This guy is a little biased that's for sure , maybe he should bring up the fact that a taser being used could have avoided all this. Forensics will tell what truly happened but I highly doubt mike brown needed to be shot six times. Or how about calling for back up ?? No one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively.  To say the cop was completely in the right as this racist Stefan comes off with is crazy.. cops are held to higher standard. First cops mistake not calling for backup, second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better. My uncle is a cop and told me this . Also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up .",False,False,False,False,False,False,False,False,False,False,False,False,0.01772962138056755,0.8
UgjMOUYanjnjhHgCoAEC,9pr1oE34bIM,"Public schools are not terrible, the problem is many kids attending these public schools bring all sorts of issues into the classroom. Please don't build strawman characterizations of the left, many of these communities need public financial support because of conservative economic policies that have devastated local economies. Welfare is simply a symptom not a cause.",False,False,False,False,False,False,False,False,False,False,False,False,0.0008709676330909133,0.8
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",False,False,False,False,False,False,False,False,False,False,False,False,0.0005527780740521848,0.5
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,Michael Brown was a home angel but a street devil.  He was no altar boy.  His death was his own doing.,False,False,False,False,False,False,False,False,False,False,False,False,0.19693110883235931,0.5
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,"I understand that he committed robbery offense but did he deserve to die.. put him in jail but do not end his life and with Trayvon martin, going to buy skittles, he doesn't deserve death either.. this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to  commit a crime.",False,False,False,False,False,False,False,False,False,False,False,False,0.21188169717788696,0.8
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,"Where is the picture of cops injuries, and why wasn't their a ambulance their for the injured officer.",False,False,False,False,False,False,False,False,False,False,False,False,0.0010224462021142244,0.8
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,Omg when he started rapping I lost it. Lmao,False,False,False,False,False,False,False,False,False,False,False,False,0.01258512120693922,0.2
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one Stefan,False,False,False,False,False,False,False,False,False,False,False,False,0.000719296804163605,0.2
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,"you obviously take whoever's word for whatever happened if you're taking an unpopular stance. you try so hard to justify any stance that is contrary to the norm, and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day. you are insincere, stefan molyneux

-MW",False,False,False,False,False,False,False,False,False,False,False,False,0.042155440896749496,0.8
UgjP6UNTb1Hco3gCoAEC,9pr1oE34bIM,"Obviously rapping isn't in itself a crime, or on its face indicative of a poor character.  Aesop Rock raps, he doesn't rap about murdering people and beating the shit out of people for fun.  But if you do rap about that stuff, and only that stuff it speaks volumes about your character and how you want to be perceived by the world.  It's absolutely relevant",False,False,False,False,False,False,False,False,False,False,False,False,0.835424393415451,0.8
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,False,False,False,False,False,False,False,False,False,False,False,0.005617393646389246,0.8
UgjQ_wZol5DmqHgCoAEC,9pr1oE34bIM,Why not spread the word about the 20 year unarmed white guy shot by a black cop?,False,False,False,False,False,False,False,False,False,False,False,False,0.09341219812631607,0.8
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,One of the best breakdowns I have seen yet.   We all need to slow down and think before we act and do things.,False,False,False,False,False,False,False,False,False,False,False,False,0.001241764286532998,0.2
UgjQXRKNdpUPu3gCoAEC,9pr1oE34bIM,"If you watch the video that Stef mentions at 21:15 you'll know the truth. 
ALL THE FUCKING EVIDENCE YOU NEED STARTS AT 6:03 THAT'S WHAT HAPPENED. 
The whole thing started in the car, the kid ran, the cop ran after him, and then the kid turned around, charged at the cop, the cop freaks the fuck out, and starts shooting, but the kid comes coming at the cop, and then eventually got hit in the head. The end. ",True,True,False,True,False,False,False,False,False,False,False,False,0.8910595774650574,0.8
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False,0.8896172642707825,0.8
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",False,False,False,False,False,False,False,False,False,False,False,False,0.000559939828235656,0.2
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",False,False,False,False,False,False,False,False,False,False,False,False,0.0028996439650654793,0.8
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,True,False,False,False,False,True,True,False,False,False,False,False,0.7145032286643982,0.8
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,"I don't think somebody deserves to die because they stole some cigars. Fine, if he's a criminal, put him through the legal process. It's in humane to kill him.

Americans treat felons and criminals like they're dogs, as if the moment you commit a minor crime like stealing cigarettes and smoking weed you're no longer a human and don't have the same rights as one. The rap he made is bad in quality and tone, but I don't think it matters; a lot of people produce rap music, and considering that the biggest rappers always talk about 'smoking weed' and 'bitches' and killing people, it's no surprise that brown was probably inspired by them. The only crime we have of Brown is stealing some cigars. That's it.

Tell me, if a white person went into a convenience store and stole some alcohol, and he got shot not even an hour later by police, would you justify the police shooting him?",False,False,False,False,False,False,False,False,False,False,False,False,0.5412184000015259,0.8
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,False,False,False,False,False,False,False,False,False,False,False,0.10459880530834198,0.8
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",False,False,False,False,False,False,False,False,False,False,False,False,0.0019610808230936527,0.5
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,"Stef if you're for a stateless society, then the discussion of the existence of the cops is useless. You know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw. ",False,False,False,False,False,False,False,False,False,False,False,False,0.0362870991230011,0.8
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,Once again molyneux spreads complete information that is complete garbage.,True,True,False,True,False,False,False,False,False,False,False,False,0.673997700214386,0.8
UgjVdpqu_pKsEHgCoAEC,9pr1oE34bIM,"Your time sequence of the events are all wrong, there was no 911 call made to report a robbery and officer darren Wilson was not dispatched to any crime scene, even the police chief said that publicly.",False,False,False,False,False,False,False,False,False,False,False,False,0.0007114363834261894,0.8
UgjVUB7Ghp2n1XgCoAEC,9pr1oE34bIM,Thank you,False,False,False,False,False,False,False,False,False,False,False,False,0.0006253210012800992,0.2
UgjvXESe-olTwXgCoAEC,9pr1oE34bIM,White Supremacy at its best !,True,False,False,False,False,True,True,False,False,False,False,False,0.0007842350169084966,0.8
Ugjw4pEB_XxsF3gCoAEC,9pr1oE34bIM,"It's amazing the ONLY info on the police officer is that he is given an award. He couldn't find nothing else. Plus there were 4 other witness that support the opposing view but he state what a friend of the officer Wilson wife says repeatedly as fact. The was nothing but a hit piece on Michael brown. How long does it take to tell the truth.  It's been 9 days and we still don't have a statement from the officer. But they were quick to release dirt on Micheal brown.  Are you smelling it yet???  Are they waiting too see if any video are out there that caught this incident???  It don't take 9 plus days to show his written report. UNLESS ITS FILLED WITH LIES!!!  Truth don't change and doesn't need preparation, you just simply tell it.",False,False,False,False,False,False,False,False,False,False,False,False,0.005061400588601828,0.5
Ugjx67U-tfj-TXgCoAEC,9pr1oE34bIM,"Michael Brown would not have been going to college if he had lived. He would have been in the county jail awaiting trial for robbery, assault on a police officer and maybe even attempted murder",True,True,False,False,False,False,False,False,False,False,False,False,0.010724843479692936,0.8
UgjXMssPhZkGtngCoAEC,9pr1oE34bIM,"What about the construction workers working in the area, who saw the incident and stated that Brown had his hands raised and was surrendering?  I find it interesting that your witness accounts were limited solely to those 2 accounts that support the minority viewpoint.  Additionally, where was the innocent until proven guilty mindset when OJ Simpson was charged with Nicole's murder? Explain the shots to Brown's back?  You conveniently omit this information.  All witnesses state that Brown's was surrendering except the 2 you mentioned.  I have not seen a single picture of the injuries sustained by the police officer who Brown allegedly beat.  Do you actually believe that if such pictures existed that they would not be all over the media by now?  I am not saying that the officer's actions were motivated by racism.  I am saying that the officer probably has psychopathic tendencies.  It seems that there are more of these types being hired to police the streets of the USA.  

Great presentation, but highly hypocritical..    ",True,True,False,True,False,False,False,False,False,False,False,False,0.0027414048090577126,0.5
UgjxVU0ok82_bXgCoAEC,9pr1oE34bIM,"You call yourself an anarchist but defend a cop shooting an unarmed civilian. I'm highly disappointed. At the beginning of your video you referred to yourself as a ""square"" because you didn't know what a blunt is. It's much worse than that Stefan, you're incredibly out of touch as evidence by your complete ignorance towards black/hip hop culture and slang. If you were to start smoking blunts and listening to hip hop you would most likely gain a more enlightened understanding of what life is like in lower class America. ",False,False,False,False,False,False,False,False,False,False,False,False,0.0897899642586708,0.8
UgjydCBc6g_p63gCoAEC,9pr1oE34bIM,"""Almost floor shaving quality cigars...""



Cmon on, keep the sensationalism down can you?


Other than that one comment, this video is perfect. Well thought out, well put.",False,False,False,False,False,False,False,False,False,False,False,False,0.0012337386142462492,0.2
UgjZ02fatvBFd3gCoAEC,9pr1oE34bIM," Thank you, Stefan.  Humorous, tragic  and enlightening.  From California.",False,False,False,False,False,False,False,False,False,False,False,False,0.0005617744754999876,0.2
Ugw1_MGpTQQb8j6dhN14AaABAg,9pr1oE34bIM,These comments are fucking ridiculous seeing this video over a year after. We all know “hands up don’t shoot” is bullshit. Still a tragedy but let’s not keep exploiting this mans death. No good has come from this in anyway shape or form.,True,True,False,False,False,False,False,False,False,False,False,False,0.9939621090888977,0.8
UgwD8sHTmb1Qc3ZCTTZ4AaABAg,9pr1oE34bIM,“Black thugs” what’s your plan @seattlemqrksjoin3 tf,True,False,False,False,False,True,True,False,False,False,False,False,0.7955333590507507,0.8
UgwU3r9jBORORMSF-Gt4AaABAg,9pr1oE34bIM,He said nigga way too many times,False,False,False,False,False,False,False,False,False,False,False,False,0.8726924657821655,0.8
UgxPdrXfTjuUJOZC8L94AaABAg,9pr1oE34bIM,"Did he really say trevon martin brought watermelon and skittles to make lean? Lol yo white ppl will say aaannnyything to make blk ppl look a certain way other then the truth..even if trevon said he was a no limit nigga so the fuck what,kids say dumb things all the time, i once said i was batman lol and? They sicken me an will make up any kind of excuse..why dont u talk about the second video tbat came out 2 years after the mike brown situation an how the cops said they didnt think it was important but it showed that mike made a trade with the store owner so there was no robbery lol how about u talk about the corruption with the police and media for withholding information?",True,False,False,False,False,True,True,False,False,False,False,False,0.4923844337463379,0.8
Ugz6NJwviJUnV-eT2rp4AaABAg,9pr1oE34bIM,All you people justifying murder are evil.,True,True,False,True,False,False,False,False,False,False,False,False,0.838022768497467,0.8
Uggag40IEfpGlXgCoAEC,bUgKZMSxr3E,"If the injustice was against white kids, would there be ANY excuse?",True,True,False,True,False,False,False,False,False,False,False,False,0.0935889407992363,0.8
UggGaHoBXiLwX3gCoAEC,bUgKZMSxr3E,Man this guy has nothing but a bunch of waffling nonsense coming out of his mouth can you answer the question or what,True,True,False,False,False,False,False,False,False,False,False,False,0.7587282657623291,0.8
UggIH-DopMWwGHgCoAEC,bUgKZMSxr3E,MERICA !!!,False,False,False,False,False,False,False,False,False,False,False,False,0.006021489389240742,0.2
UggJ_WXiHE_SO3gCoAEC,bUgKZMSxr3E,ana kasparian is the most beautiful woman in the world,False,False,False,False,False,False,False,False,False,False,False,False,0.0034714953508228064,0.2
UggmJR4_UwYwvngCoAEC,bUgKZMSxr3E,Ana is fuxking hot,True,True,False,False,True,False,False,False,False,False,False,False,0.9804621934890747,0.2
UggMo8eV2JB2VngCoAEC,bUgKZMSxr3E," Johnathan Gentry
November 24 at 9:59pm ·
There is No winners or losers in this case. My heart & prayers go out to Michael Brown's family & Darren Wilson's family.
If any (current) Leader seeks to make this a racial issue & try to divide this country, you are a worker of satan.",False,False,False,False,False,False,False,False,False,False,False,False,0.42522990703582764,0.8
UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1,600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10,000 white women were raped by blacks FBI REPORTS what the fuck does rape have to do with being poor??? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False,0.9902737736701965,0.8
UggRBB-UTTgC_XgCoAEC,bUgKZMSxr3E,"Hey Rogan tell them "" good cops ""  to put them bad ones in jail",False,False,False,False,False,False,False,False,False,False,False,False,0.10421472787857056,0.8
UggsPfVvKN6mIXgCoAEC,bUgKZMSxr3E,"I agree with Joe that being a cop is an extremely difficult job that not many are qualified to handle. And yes there are lots of good cops out there. However, as intelligent and as unplugged out of the ""matrix"" as Joe always claim to be, he seems to be completely unaware or is ignoring the reality of this country's corrupt prison industrial complex and their ties to our failed judicial system, as well as the racial agenda behind police brutality...",True,True,False,True,False,False,False,False,False,False,False,False,0.0010097072226926684,0.5
Ugh2-272oJjWFXgCoAEC,bUgKZMSxr3E,Tear gas against the Geneva Convention???? HAHAHAHAHAHAHAH.,True,True,False,True,False,False,False,False,False,False,False,False,0.2066725641489029,0.8
UghAPwRy_Lp8ongCoAEC,bUgKZMSxr3E,"Aiming guns at people for saying something you don't like, is extremely American. Thats all they do. America is a broken system.",False,False,False,False,False,False,False,False,False,False,False,False,0.019940635189414024,0.8
Ughd2Wge6XyijngCoAEC,bUgKZMSxr3E,Tear gas banned by the geneva convention? Really? Stupid cunts. Also he assaulted a man earlier in the day then assaulted a police officer. Thats a violent felony. Add to that how big that thug was and now tell me why you are saying he was unarmed and shouldnt have been shot. The fucker tried to take the cops gun once already. Tell me if you would be this outraged if that thug killed the cop. Double standards. Any one who says different is just as stupid asthese two.,True,True,False,False,False,False,False,False,False,False,False,False,0.971997082233429,0.8
Ugho0sQgP1MD-XgCoAEC,bUgKZMSxr3E,Anybody got a cigar?,False,False,False,False,False,False,False,False,False,False,False,False,0.003162147244438529,0.5
UghorOXWNjR2gngCoAEC,bUgKZMSxr3E,"It is always easier to second guess someone. Cops do get a lot of training, but at the end of the day they are still just humans. So are Navy seals and any other you can think of. Humans make mistakes. Unless you make robot cops, you will continue to have mistakes being made. WE also have media that  plays a big part in this. The issue is that A WHITE co killed a Black man. IF it was a BLACK cop that killed a Black man, this would not even make it in the news probably. WE need to just get a long and stop making everything a race issue. Good citizens are not having these issues with cops. his young man was not a saint and not a ""gentle giant"" as some have said. HE robbed  a store and probably things did happen as the cop explained. Only God and the people involved know exactly what happened.",False,False,False,False,False,False,False,False,False,False,False,False,0.00442168116569519,0.8
UghTbeL1iAx6OHgCoAEC,bUgKZMSxr3E,"I thumbs upped this video, but to clarify, it was only for Joe Rogan's commentary, and not any of the ignorance Ana spews.  And I don't mean ""ignorant"" to necessarily be disparaging, I just mean that she doesn't really understand the situation.",False,False,False,False,False,False,False,False,False,False,False,False,0.0012691626325249672,0.8
Ugi5cUBWjgz7yHgCoAEC,bUgKZMSxr3E,"You ""need to be able to call in people with guns in CA"" because the citizens are completely disarmed :) That North Hollywood Bank Heist would have been much shorter in cities where people havent been stripped of their 2nd ammendment rights...",True,True,False,True,False,False,False,False,False,False,False,False,0.019781239330768585,0.8
Ugi6i7nhkacyRHgCoAEC,bUgKZMSxr3E,Great interviews,False,False,False,False,False,False,False,False,False,False,False,False,0.0006296082865446806,0.2
UgiF5ETsIyVBzngCoAEC,bUgKZMSxr3E,Anna is a dumb ass n Joe rogan has no clue what he is saying...Anna go do porn or something n leave this job to some one more intelligent.,True,True,False,False,True,True,False,False,True,False,False,False,0.986770749092102,0.8
